"SERNO","RadmonID","MACID","RadiationLevel","Location","Department","RadiationStatus","DateTime","RecordNo","RadmonType","Temperature","BatteryVoltage","BatteryCurrent","Health","DataString","RadiationCPM","Dummy","Mdate"
"15308","1",NULL,"129","NG (OUT)","RSSD","48","2018-06-22 04:12:49","42212",NULL,NULL,NULL,NULL,NULL," 42212,1,48,129,22/6/2018 4:12:49",NULL,NULL,"2018-07-02 17:09:00"
"15309","1",NULL,"87","NG (OUT)","RSSD","48","2018-06-22 04:14:49","42213",NULL,NULL,NULL,NULL,NULL," 42213,1,48,87,22/6/2018 4:14:49",NULL,NULL,"2018-07-02 17:09:00"
"15310","1",NULL,"63","NG (OUT)","RSSD","48","2018-06-22 04:16:49","42214",NULL,NULL,NULL,NULL,NULL," 42214,1,48,63,22/6/2018 4:16:49",NULL,NULL,"2018-07-02 17:09:00"
"15311","1",NULL,"47","NG (OUT)","RSSD","48","2018-06-22 04:18:49","42215",NULL,NULL,NULL,NULL,NULL," 42215,1,48,47,22/6/2018 4:18:49",NULL,NULL,"2018-07-02 17:09:00"
"15312","1",NULL,"94","NG (OUT)","RSSD","48","2018-06-22 04:20:49","42216",NULL,NULL,NULL,NULL,NULL," 42216,1,48,94,22/6/2018 4:20:49",NULL,NULL,"2018-07-02 17:09:01"
"15313","1",NULL,"66","NG (OUT)","RSSD","48","2018-06-22 04:22:49","42217",NULL,NULL,NULL,NULL,NULL," 42217,1,48,66,22/6/2018 4:22:49",NULL,NULL,"2018-07-02 17:09:01"
"15314","1",NULL,"98","NG (OUT)","RSSD","48","2018-06-22 04:24:49","42218",NULL,NULL,NULL,NULL,NULL," 42218,1,48,98,22/6/2018 4:24:49",NULL,NULL,"2018-07-02 17:09:01"
"15315","1",NULL,"99","NG (OUT)","RSSD","48","2018-06-22 04:26:49","42219",NULL,NULL,NULL,NULL,NULL," 42219,1,48,99,22/6/2018 4:26:49",NULL,NULL,"2018-07-02 17:09:01"
"15316","1",NULL,"91","NG (OUT)","RSSD","48","2018-06-22 04:28:49","42220",NULL,NULL,NULL,NULL,NULL," 42220,1,48,91,22/6/2018 4:28:49",NULL,NULL,"2018-07-02 17:09:02"
"15317","1",NULL,"96","NG (OUT)","RSSD","48","2018-06-22 04:30:49","42221",NULL,NULL,NULL,NULL,NULL," 42221,1,48,96,22/6/2018 4:30:49",NULL,NULL,"2018-07-02 17:09:02"
"15318","1",NULL,"100","NG (OUT)","RSSD","48","2018-06-22 04:32:49","42222",NULL,NULL,NULL,NULL,NULL," 42222,1,48,100,22/6/2018 4:32:49",NULL,NULL,"2018-07-02 17:09:02"
"15319","1",NULL,"86","NG (OUT)","RSSD","48","2018-06-22 04:34:49","42223",NULL,NULL,NULL,NULL,NULL," 42223,1,48,86,22/6/2018 4:34:49",NULL,NULL,"2018-07-02 17:09:02"
"15320","1",NULL,"63","NG (OUT)","RSSD","48","2018-06-22 04:36:49","42224",NULL,NULL,NULL,NULL,NULL," 42224,1,48,63,22/6/2018 4:36:49",NULL,NULL,"2018-07-02 17:09:03"
"15321","1",NULL,"57","NG (OUT)","RSSD","48","2018-06-22 04:38:49","42225",NULL,NULL,NULL,NULL,NULL," 42225,1,48,57,22/6/2018 4:38:49",NULL,NULL,"2018-07-02 17:09:03"
"15322","1",NULL,"67","NG (OUT)","RSSD","48","2018-06-22 04:40:49","42226",NULL,NULL,NULL,NULL,NULL," 42226,1,48,67,22/6/2018 4:40:49",NULL,NULL,"2018-07-02 17:09:03"
"15323","1",NULL,"84","NG (OUT)","RSSD","48","2018-06-22 04:42:49","42227",NULL,NULL,NULL,NULL,NULL," 42227,1,48,84,22/6/2018 4:42:49",NULL,NULL,"2018-07-02 17:09:04"
"15324","1",NULL,"74","NG (OUT)","RSSD","48","2018-06-22 04:44:49","42228",NULL,NULL,NULL,NULL,NULL," 42228,1,48,74,22/6/2018 4:44:49",NULL,NULL,"2018-07-02 17:09:04"
"15325","1",NULL,"109","NG (OUT)","RSSD","48","2018-06-22 04:46:49","42229",NULL,NULL,NULL,NULL,NULL," 42229,1,48,109,22/6/2018 4:46:49",NULL,NULL,"2018-07-02 17:09:04"
"15326","1",NULL,"59","NG (OUT)","RSSD","48","2018-06-22 04:48:49","42230",NULL,NULL,NULL,NULL,NULL," 42230,1,48,59,22/6/2018 4:48:49",NULL,NULL,"2018-07-02 17:09:04"
"15327","1",NULL,"69","NG (OUT)","RSSD","48","2018-06-22 04:50:49","42231",NULL,NULL,NULL,NULL,NULL," 42231,1,48,69,22/6/2018 4:50:49",NULL,NULL,"2018-07-02 17:09:05"
"15328","1",NULL,"53","NG (OUT)","RSSD","48","2018-06-22 04:52:49","42232",NULL,NULL,NULL,NULL,NULL," 42232,1,48,53,22/6/2018 4:52:49",NULL,NULL,"2018-07-02 17:09:05"
"15329","1",NULL,"87","NG (OUT)","RSSD","48","2018-06-22 04:54:49","42233",NULL,NULL,NULL,NULL,NULL," 42233,1,48,87,22/6/2018 4:54:49",NULL,NULL,"2018-07-02 17:09:05"
"15330","1",NULL,"75","NG (OUT)","RSSD","48","2018-06-22 04:56:49","42234",NULL,NULL,NULL,NULL,NULL," 42234,1,48,75,22/6/2018 4:56:49",NULL,NULL,"2018-07-02 17:09:05"
"15331","1",NULL,"134","NG (OUT)","RSSD","48","2018-06-22 04:58:49","42235",NULL,NULL,NULL,NULL,NULL," 42235,1,48,134,22/6/2018 4:58:49",NULL,NULL,"2018-07-02 17:09:05"
"15332","1",NULL,"104","NG (OUT)","RSSD","48","2018-06-22 05:00:49","42236",NULL,NULL,NULL,NULL,NULL," 42236,1,48,104,22/6/2018 5:0:49",NULL,NULL,"2018-07-02 17:09:06"
"15333","1",NULL,"52","NG (OUT)","RSSD","48","2018-06-22 05:02:49","42237",NULL,NULL,NULL,NULL,NULL," 42237,1,48,52,22/6/2018 5:2:49",NULL,NULL,"2018-07-02 17:09:06"
"15334","1",NULL,"70","NG (OUT)","RSSD","48","2018-06-22 05:04:49","42238",NULL,NULL,NULL,NULL,NULL," 42238,1,48,70,22/6/2018 5:4:49",NULL,NULL,"2018-07-02 17:09:06"
"15335","1",NULL,"80","NG (OUT)","RSSD","48","2018-06-22 05:06:49","42239",NULL,NULL,NULL,NULL,NULL," 42239,1,48,80,22/6/2018 5:6:49",NULL,NULL,"2018-07-02 17:09:07"
"15336","1",NULL,"111","NG (OUT)","RSSD","48","2018-06-22 05:08:49","42240",NULL,NULL,NULL,NULL,NULL," 42240,1,48,111,22/6/2018 5:8:49",NULL,NULL,"2018-07-02 17:09:07"
"15337","1",NULL,"121","NG (OUT)","RSSD","48","2018-06-22 05:10:49","42241",NULL,NULL,NULL,NULL,NULL," 42241,1,48,121,22/6/2018 5:10:49",NULL,NULL,"2018-07-02 17:09:07"
"15338","1",NULL,"136","NG (OUT)","RSSD","48","2018-06-22 05:12:49","42242",NULL,NULL,NULL,NULL,NULL," 42242,1,48,136,22/6/2018 5:12:49",NULL,NULL,"2018-07-02 17:09:07"
"15339","1",NULL,"168","NG (OUT)","RSSD","48","2018-06-22 05:14:49","42243",NULL,NULL,NULL,NULL,NULL," 42243,1,48,168,22/6/2018 5:14:49",NULL,NULL,"2018-07-02 17:09:08"
"15340","1",NULL,"88","NG (OUT)","RSSD","48","2018-06-22 05:16:49","42244",NULL,NULL,NULL,NULL,NULL," 42244,1,48,88,22/6/2018 5:16:49",NULL,NULL,"2018-07-02 17:09:08"
"15341","1",NULL,"163","NG (OUT)","RSSD","48","2018-06-22 05:18:49","42245",NULL,NULL,NULL,NULL,NULL," 42245,1,48,163,22/6/2018 5:18:49",NULL,NULL,"2018-07-02 17:09:08"
"15342","1",NULL,"178","NG (OUT)","RSSD","48","2018-06-22 05:20:49","42246",NULL,NULL,NULL,NULL,NULL," 42246,1,48,178,22/6/2018 5:20:49",NULL,NULL,"2018-07-02 17:09:08"
"15343","1",NULL,"158","NG (OUT)","RSSD","48","2018-06-22 05:22:49","42247",NULL,NULL,NULL,NULL,NULL," 42247,1,48,158,22/6/2018 5:22:49",NULL,NULL,"2018-07-02 17:09:09"
"15344","1",NULL,"117","NG (OUT)","RSSD","48","2018-06-22 05:24:49","42248",NULL,NULL,NULL,NULL,NULL," 42248,1,48,117,22/6/2018 5:24:49",NULL,NULL,"2018-07-02 17:09:09"
"15345","1",NULL,"162","NG (OUT)","RSSD","48","2018-06-22 05:26:49","42249",NULL,NULL,NULL,NULL,NULL," 42249,1,48,162,22/6/2018 5:26:49",NULL,NULL,"2018-07-02 17:09:09"
"15346","1",NULL,"116","NG (OUT)","RSSD","48","2018-06-22 05:28:49","42250",NULL,NULL,NULL,NULL,NULL," 42250,1,48,116,22/6/2018 5:28:49",NULL,NULL,"2018-07-02 17:09:10"
"15347","1",NULL,"198","NG (OUT)","RSSD","48","2018-06-22 05:30:49","42251",NULL,NULL,NULL,NULL,NULL," 42251,1,48,198,22/6/2018 5:30:49",NULL,NULL,"2018-07-02 17:09:10"
"15348","1",NULL,"152","NG (OUT)","RSSD","48","2018-06-22 05:32:49","42252",NULL,NULL,NULL,NULL,NULL," 42252,1,48,152,22/6/2018 5:32:49",NULL,NULL,"2018-07-02 17:09:10"
"15349","1",NULL,"138","NG (OUT)","RSSD","48","2018-06-22 05:34:49","42253",NULL,NULL,NULL,NULL,NULL," 42253,1,48,138,22/6/2018 5:34:49",NULL,NULL,"2018-07-02 17:09:10"
"15350","1",NULL,"144","NG (OUT)","RSSD","48","2018-06-22 05:36:49","42254",NULL,NULL,NULL,NULL,NULL," 42254,1,48,144,22/6/2018 5:36:49",NULL,NULL,"2018-07-02 17:09:11"
"15351","1",NULL,"142","NG (OUT)","RSSD","48","2018-06-22 05:38:49","42255",NULL,NULL,NULL,NULL,NULL," 42255,1,48,142,22/6/2018 5:38:49",NULL,NULL,"2018-07-02 17:09:11"
"15352","1",NULL,"155","NG (OUT)","RSSD","48","2018-06-22 05:40:49","42256",NULL,NULL,NULL,NULL,NULL," 42256,1,48,155,22/6/2018 5:40:49",NULL,NULL,"2018-07-02 17:09:11"
"15353","1",NULL,"137","NG (OUT)","RSSD","48","2018-06-22 05:42:49","42257",NULL,NULL,NULL,NULL,NULL," 42257,1,48,137,22/6/2018 5:42:49",NULL,NULL,"2018-07-02 17:09:11"
"15354","1",NULL,"197","NG (OUT)","RSSD","48","2018-06-22 05:44:49","42258",NULL,NULL,NULL,NULL,NULL," 42258,1,48,197,22/6/2018 5:44:49",NULL,NULL,"2018-07-02 17:09:12"
"15355","1",NULL,"144","NG (OUT)","RSSD","48","2018-06-22 05:46:49","42259",NULL,NULL,NULL,NULL,NULL," 42259,1,48,144,22/6/2018 5:46:49",NULL,NULL,"2018-07-02 17:09:12"
"15356","1",NULL,"141","NG (OUT)","RSSD","48","2018-06-22 05:48:49","42260",NULL,NULL,NULL,NULL,NULL," 42260,1,48,141,22/6/2018 5:48:49",NULL,NULL,"2018-07-02 17:09:12"
"15357","1",NULL,"163","NG (OUT)","RSSD","48","2018-06-22 05:50:49","42261",NULL,NULL,NULL,NULL,NULL," 42261,1,48,163,22/6/2018 5:50:49",NULL,NULL,"2018-07-02 17:09:12"
"15358","1",NULL,"171","NG (OUT)","RSSD","48","2018-06-22 05:52:49","42262",NULL,NULL,NULL,NULL,NULL," 42262,1,48,171,22/6/2018 5:52:49",NULL,NULL,"2018-07-02 17:09:13"
"15359","1",NULL,"213","NG (OUT)","RSSD","48","2018-06-22 05:54:49","42263",NULL,NULL,NULL,NULL,NULL," 42263,1,48,213,22/6/2018 5:54:49",NULL,NULL,"2018-07-02 17:09:13"
"15360","1",NULL,"179","NG (OUT)","RSSD","48","2018-06-22 05:56:49","42264",NULL,NULL,NULL,NULL,NULL," 42264,1,48,179,22/6/2018 5:56:49",NULL,NULL,"2018-07-02 17:09:13"
"15361","1",NULL,"158","NG (OUT)","RSSD","48","2018-06-22 05:58:49","42265",NULL,NULL,NULL,NULL,NULL," 42265,1,48,158,22/6/2018 5:58:49",NULL,NULL,"2018-07-02 17:09:13"
"15362","1",NULL,"105","NG (OUT)","RSSD","48","2018-06-22 06:00:49","42266",NULL,NULL,NULL,NULL,NULL," 42266,1,48,105,22/6/2018 6:0:49",NULL,NULL,"2018-07-02 17:09:14"
"15363","1",NULL,"147","NG (OUT)","RSSD","48","2018-06-22 06:02:49","42267",NULL,NULL,NULL,NULL,NULL," 42267,1,48,147,22/6/2018 6:2:49",NULL,NULL,"2018-07-02 17:09:14"
"15364","1",NULL,"129","NG (OUT)","RSSD","48","2018-06-22 06:04:49","42268",NULL,NULL,NULL,NULL,NULL," 42268,1,48,129,22/6/2018 6:4:49",NULL,NULL,"2018-07-02 17:09:14"
"15365","1",NULL,"174","NG (OUT)","RSSD","48","2018-06-22 06:06:49","42269",NULL,NULL,NULL,NULL,NULL," 42269,1,48,174,22/6/2018 6:6:49",NULL,NULL,"2018-07-02 17:09:15"
"15366","1",NULL,"160","NG (OUT)","RSSD","48","2018-06-22 06:08:49","42270",NULL,NULL,NULL,NULL,NULL," 42270,1,48,160,22/6/2018 6:8:49",NULL,NULL,"2018-07-02 17:09:15"
"15367","1",NULL,"240","NG (OUT)","RSSD","48","2018-06-22 06:10:49","42271",NULL,NULL,NULL,NULL,NULL," 42271,1,48,240,22/6/2018 6:10:49",NULL,NULL,"2018-07-02 17:09:15"
"15368","1",NULL,"195","NG (OUT)","RSSD","48","2018-06-22 06:12:49","42272",NULL,NULL,NULL,NULL,NULL," 42272,1,48,195,22/6/2018 6:12:49",NULL,NULL,"2018-07-02 17:09:15"
"15369","1",NULL,"160","NG (OUT)","RSSD","48","2018-06-22 06:14:49","42273",NULL,NULL,NULL,NULL,NULL," 42273,1,48,160,22/6/2018 6:14:49",NULL,NULL,"2018-07-02 17:09:16"
"15370","1",NULL,"125","NG (OUT)","RSSD","48","2018-06-22 06:16:49","42274",NULL,NULL,NULL,NULL,NULL," 42274,1,48,125,22/6/2018 6:16:49",NULL,NULL,"2018-07-02 17:09:16"
"15371","1",NULL,"140","NG (OUT)","RSSD","48","2018-06-22 06:18:49","42275",NULL,NULL,NULL,NULL,NULL," 42275,1,48,140,22/6/2018 6:18:49",NULL,NULL,"2018-07-02 17:09:16"
"15372","1",NULL,"168","NG (OUT)","RSSD","48","2018-06-22 06:20:49","42276",NULL,NULL,NULL,NULL,NULL," 42276,1,48,168,22/6/2018 6:20:49",NULL,NULL,"2018-07-02 17:09:16"
"15373","1",NULL,"189","NG (OUT)","RSSD","48","2018-06-22 06:22:49","42277",NULL,NULL,NULL,NULL,NULL," 42277,1,48,189,22/6/2018 6:22:49",NULL,NULL,"2018-07-02 17:09:17"
"15374","1",NULL,"218","NG (OUT)","RSSD","48","2018-06-22 06:24:49","42278",NULL,NULL,NULL,NULL,NULL," 42278,1,48,218,22/6/2018 6:24:49",NULL,NULL,"2018-07-02 17:09:17"
"15375","1",NULL,"176","NG (OUT)","RSSD","48","2018-06-22 06:26:49","42279",NULL,NULL,NULL,NULL,NULL," 42279,1,48,176,22/6/2018 6:26:49",NULL,NULL,"2018-07-02 17:09:18"
"15376","1",NULL,"238","NG (OUT)","RSSD","48","2018-06-22 06:28:49","42280",NULL,NULL,NULL,NULL,NULL," 42280,1,48,238,22/6/2018 6:28:49",NULL,NULL,"2018-07-02 17:09:18"
"15377","1",NULL,"222","NG (OUT)","RSSD","48","2018-06-22 06:30:49","42281",NULL,NULL,NULL,NULL,NULL," 42281,1,48,222,22/6/2018 6:30:49",NULL,NULL,"2018-07-02 17:09:18"
"15378","1",NULL,"191","NG (OUT)","RSSD","48","2018-06-22 06:32:49","42282",NULL,NULL,NULL,NULL,NULL," 42282,1,48,191,22/6/2018 6:32:49",NULL,NULL,"2018-07-02 17:09:19"
"15379","1",NULL,"193","NG (OUT)","RSSD","48","2018-06-22 06:34:49","42283",NULL,NULL,NULL,NULL,NULL," 42283,1,48,193,22/6/2018 6:34:49",NULL,NULL,"2018-07-02 17:09:19"
"15380","1",NULL,"101","NG (OUT)","RSSD","48","2018-06-22 06:36:49","42284",NULL,NULL,NULL,NULL,NULL," 42284,1,48,101,22/6/2018 6:36:49",NULL,NULL,"2018-07-02 17:09:19"
"15381","1",NULL,"181","NG (OUT)","RSSD","48","2018-06-22 06:38:49","42285",NULL,NULL,NULL,NULL,NULL," 42285,1,48,181,22/6/2018 6:38:49",NULL,NULL,"2018-07-02 17:09:19"
"15382","1",NULL,"120","NG (OUT)","RSSD","48","2018-06-22 06:40:49","42286",NULL,NULL,NULL,NULL,NULL," 42286,1,48,120,22/6/2018 6:40:49",NULL,NULL,"2018-07-02 17:09:20"
"15383","1",NULL,"121","NG (OUT)","RSSD","48","2018-06-22 06:42:49","42287",NULL,NULL,NULL,NULL,NULL," 42287,1,48,121,22/6/2018 6:42:49",NULL,NULL,"2018-07-02 17:09:20"
"15384","1",NULL,"153","NG (OUT)","RSSD","48","2018-06-22 06:44:49","42288",NULL,NULL,NULL,NULL,NULL," 42288,1,48,153,22/6/2018 6:44:49",NULL,NULL,"2018-07-02 17:09:20"
"15385","1",NULL,"114","NG (OUT)","RSSD","48","2018-06-22 06:46:49","42289",NULL,NULL,NULL,NULL,NULL," 42289,1,48,114,22/6/2018 6:46:49",NULL,NULL,"2018-07-02 17:09:21"
"15386","1",NULL,"126","NG (OUT)","RSSD","48","2018-06-22 06:48:49","42290",NULL,NULL,NULL,NULL,NULL," 42290,1,48,126,22/6/2018 6:48:49",NULL,NULL,"2018-07-02 17:09:21"
"15387","1",NULL,"109","NG (OUT)","RSSD","48","2018-06-22 06:50:49","42291",NULL,NULL,NULL,NULL,NULL," 42291,1,48,109,22/6/2018 6:50:49",NULL,NULL,"2018-07-02 17:09:21"
"15388","1",NULL,"165","NG (OUT)","RSSD","48","2018-06-22 06:52:49","42292",NULL,NULL,NULL,NULL,NULL," 42292,1,48,165,22/6/2018 6:52:49",NULL,NULL,"2018-07-02 17:09:21"
"15389","1",NULL,"153","NG (OUT)","RSSD","48","2018-06-22 06:54:49","42293",NULL,NULL,NULL,NULL,NULL," 42293,1,48,153,22/6/2018 6:54:49",NULL,NULL,"2018-07-02 17:09:22"
"15390","1",NULL,"169","NG (OUT)","RSSD","48","2018-06-22 06:56:49","42294",NULL,NULL,NULL,NULL,NULL," 42294,1,48,169,22/6/2018 6:56:49",NULL,NULL,"2018-07-02 17:09:23"
"15391","1",NULL,"112","NG (OUT)","RSSD","48","2018-06-22 06:58:49","42295",NULL,NULL,NULL,NULL,NULL," 42295,1,48,112,22/6/2018 6:58:49",NULL,NULL,"2018-07-02 17:09:23"
"15392","1",NULL,"118","NG (OUT)","RSSD","48","2018-06-22 07:00:49","42296",NULL,NULL,NULL,NULL,NULL," 42296,1,48,118,22/6/2018 7:0:49",NULL,NULL,"2018-07-02 17:09:24"
"15393","1",NULL,"178","NG (OUT)","RSSD","48","2018-06-22 07:02:49","42297",NULL,NULL,NULL,NULL,NULL," 42297,1,48,178,22/6/2018 7:2:49",NULL,NULL,"2018-07-02 17:09:24"
"15394","1",NULL,"144","NG (OUT)","RSSD","48","2018-06-22 07:04:49","42298",NULL,NULL,NULL,NULL,NULL," 42298,1,48,144,22/6/2018 7:4:49",NULL,NULL,"2018-07-02 17:09:24"
"15395","1",NULL,"100","NG (OUT)","RSSD","48","2018-06-22 07:06:49","42299",NULL,NULL,NULL,NULL,NULL," 42299,1,48,100,22/6/2018 7:6:49",NULL,NULL,"2018-07-02 17:09:25"
"15396","1",NULL,"120","NG (OUT)","RSSD","48","2018-06-22 07:08:49","42300",NULL,NULL,NULL,NULL,NULL," 42300,1,48,120,22/6/2018 7:8:49",NULL,NULL,"2018-07-02 17:09:25"
"15397","1",NULL,"178","NG (OUT)","RSSD","48","2018-06-22 07:10:49","42301",NULL,NULL,NULL,NULL,NULL," 42301,1,48,178,22/6/2018 7:10:49",NULL,NULL,"2018-07-02 17:09:25"
"15398","1",NULL,"97","NG (OUT)","RSSD","48","2018-06-22 07:12:49","42302",NULL,NULL,NULL,NULL,NULL," 42302,1,48,97,22/6/2018 7:12:49",NULL,NULL,"2018-07-02 17:09:25"
"15399","1",NULL,"120","NG (OUT)","RSSD","48","2018-06-22 07:14:48","42303",NULL,NULL,NULL,NULL,NULL," 42303,1,48,120,22/6/2018 7:14:48",NULL,NULL,"2018-07-02 17:09:26"
"15400","1",NULL,"142","NG (OUT)","RSSD","48","2018-06-22 07:16:48","42304",NULL,NULL,NULL,NULL,NULL," 42304,1,48,142,22/6/2018 7:16:48",NULL,NULL,"2018-07-02 17:09:26"
"15401","1",NULL,"75","NG (OUT)","RSSD","48","2018-06-22 07:18:48","42305",NULL,NULL,NULL,NULL,NULL," 42305,1,48,75,22/6/2018 7:18:48",NULL,NULL,"2018-07-02 17:09:26"
"15402","1",NULL,"104","NG (OUT)","RSSD","48","2018-06-22 07:20:48","42306",NULL,NULL,NULL,NULL,NULL," 42306,1,48,104,22/6/2018 7:20:48",NULL,NULL,"2018-07-02 17:09:27"
"15403","1",NULL,"176","NG (OUT)","RSSD","48","2018-06-22 07:22:48","42307",NULL,NULL,NULL,NULL,NULL," 42307,1,48,176,22/6/2018 7:22:48",NULL,NULL,"2018-07-02 17:09:27"
"15404","1",NULL,"182","NG (OUT)","RSSD","48","2018-06-22 07:24:48","42308",NULL,NULL,NULL,NULL,NULL," 42308,1,48,182,22/6/2018 7:24:48",NULL,NULL,"2018-07-02 17:09:27"
"15405","1",NULL,"165","NG (OUT)","RSSD","48","2018-06-22 07:26:48","42309",NULL,NULL,NULL,NULL,NULL," 42309,1,48,165,22/6/2018 7:26:48",NULL,NULL,"2018-07-02 17:09:28"
"15406","1",NULL,"179","NG (OUT)","RSSD","48","2018-06-22 07:28:48","42310",NULL,NULL,NULL,NULL,NULL," 42310,1,48,179,22/6/2018 7:28:48",NULL,NULL,"2018-07-02 17:09:28"
"15407","1",NULL,"219","NG (OUT)","RSSD","48","2018-06-22 07:30:48","42311",NULL,NULL,NULL,NULL,NULL," 42311,1,48,219,22/6/2018 7:30:48",NULL,NULL,"2018-07-02 17:09:28"
"15408","1",NULL,"239","NG (OUT)","RSSD","48","2018-06-22 07:32:48","42312",NULL,NULL,NULL,NULL,NULL," 42312,1,48,239,22/6/2018 7:32:48",NULL,NULL,"2018-07-02 17:09:28"
"15409","1",NULL,"219","NG (OUT)","RSSD","48","2018-06-22 07:34:48","42313",NULL,NULL,NULL,NULL,NULL," 42313,1,48,219,22/6/2018 7:34:48",NULL,NULL,"2018-07-02 17:09:29"
"15410","1",NULL,"147","NG (OUT)","RSSD","48","2018-06-22 07:36:48","42314",NULL,NULL,NULL,NULL,NULL," 42314,1,48,147,22/6/2018 7:36:48",NULL,NULL,"2018-07-02 17:09:29"
"15411","1",NULL,"121","NG (OUT)","RSSD","48","2018-06-22 07:38:48","42315",NULL,NULL,NULL,NULL,NULL," 42315,1,48,121,22/6/2018 7:38:48",NULL,NULL,"2018-07-02 17:09:29"
"15412","1",NULL,"137","NG (OUT)","RSSD","48","2018-06-22 07:40:48","42316",NULL,NULL,NULL,NULL,NULL," 42316,1,48,137,22/6/2018 7:40:48",NULL,NULL,"2018-07-02 17:09:30"
"15413","1",NULL,"145","NG (OUT)","RSSD","48","2018-06-22 07:42:48","42317",NULL,NULL,NULL,NULL,NULL," 42317,1,48,145,22/6/2018 7:42:48",NULL,NULL,"2018-07-02 17:09:30"
"15414","1",NULL,"84","NG (OUT)","RSSD","48","2018-06-22 07:44:48","42318",NULL,NULL,NULL,NULL,NULL," 42318,1,48,84,22/6/2018 7:44:48",NULL,NULL,"2018-07-02 17:09:30"
"15415","1",NULL,"99","NG (OUT)","RSSD","48","2018-06-22 07:46:48","42319",NULL,NULL,NULL,NULL,NULL," 42319,1,48,99,22/6/2018 7:46:48",NULL,NULL,"2018-07-02 17:09:30"
"15416","1",NULL,"98","NG (OUT)","RSSD","48","2018-06-22 07:48:48","42320",NULL,NULL,NULL,NULL,NULL," 42320,1,48,98,22/6/2018 7:48:48",NULL,NULL,"2018-07-02 17:09:31"
"15417","1",NULL,"88","NG (OUT)","RSSD","48","2018-06-22 07:50:48","42321",NULL,NULL,NULL,NULL,NULL," 42321,1,48,88,22/6/2018 7:50:48",NULL,NULL,"2018-07-02 17:09:31"
"15418","1",NULL,"106","NG (OUT)","RSSD","48","2018-06-22 07:52:48","42322",NULL,NULL,NULL,NULL,NULL," 42322,1,48,106,22/6/2018 7:52:48",NULL,NULL,"2018-07-02 17:09:31"
"15419","1",NULL,"162","NG (OUT)","RSSD","48","2018-06-22 07:54:48","42323",NULL,NULL,NULL,NULL,NULL," 42323,1,48,162,22/6/2018 7:54:48",NULL,NULL,"2018-07-02 17:09:32"
"15420","1",NULL,"118","NG (OUT)","RSSD","48","2018-06-22 07:56:48","42324",NULL,NULL,NULL,NULL,NULL," 42324,1,48,118,22/6/2018 7:56:48",NULL,NULL,"2018-07-02 17:09:32"
"15421","1",NULL,"213","NG (OUT)","RSSD","48","2018-06-22 07:58:48","42325",NULL,NULL,NULL,NULL,NULL," 42325,1,48,213,22/6/2018 7:58:48",NULL,NULL,"2018-07-02 17:09:32"
"15422","1",NULL,"133","NG (OUT)","RSSD","48","2018-06-22 08:00:48","42326",NULL,NULL,NULL,NULL,NULL," 42326,1,48,133,22/6/2018 8:0:48",NULL,NULL,"2018-07-02 17:09:33"
"15423","1",NULL,"179","NG (OUT)","RSSD","48","2018-06-22 08:02:48","42327",NULL,NULL,NULL,NULL,NULL," 42327,1,48,179,22/6/2018 8:2:48",NULL,NULL,"2018-07-02 17:09:33"
"15424","1",NULL,"162","NG (OUT)","RSSD","48","2018-06-22 08:04:48","42328",NULL,NULL,NULL,NULL,NULL," 42328,1,48,162,22/6/2018 8:4:48",NULL,NULL,"2018-07-02 17:09:33"
"15425","1",NULL,"145","NG (OUT)","RSSD","48","2018-06-22 08:06:48","42329",NULL,NULL,NULL,NULL,NULL," 42329,1,48,145,22/6/2018 8:6:48",NULL,NULL,"2018-07-02 17:09:33"
"15426","1",NULL,"170","NG (OUT)","RSSD","48","2018-06-22 08:08:48","42330",NULL,NULL,NULL,NULL,NULL," 42330,1,48,170,22/6/2018 8:8:48",NULL,NULL,"2018-07-02 17:09:34"
"15427","1",NULL,"124","NG (OUT)","RSSD","48","2018-06-22 08:10:48","42331",NULL,NULL,NULL,NULL,NULL," 42331,1,48,124,22/6/2018 8:10:48",NULL,NULL,"2018-07-02 17:09:34"
"15428","1",NULL,"127","NG (OUT)","RSSD","48","2018-06-22 08:12:48","42332",NULL,NULL,NULL,NULL,NULL," 42332,1,48,127,22/6/2018 8:12:48",NULL,NULL,"2018-07-02 17:09:34"
"15429","1",NULL,"120","NG (OUT)","RSSD","48","2018-06-22 08:14:48","42333",NULL,NULL,NULL,NULL,NULL," 42333,1,48,120,22/6/2018 8:14:48",NULL,NULL,"2018-07-02 17:09:35"
"15430","1",NULL,"164","NG (OUT)","RSSD","48","2018-06-22 08:16:48","42334",NULL,NULL,NULL,NULL,NULL," 42334,1,48,164,22/6/2018 8:16:48",NULL,NULL,"2018-07-02 17:09:35"
"15431","1",NULL,"206","NG (OUT)","RSSD","48","2018-06-22 08:18:48","42335",NULL,NULL,NULL,NULL,NULL," 42335,1,48,206,22/6/2018 8:18:48",NULL,NULL,"2018-07-02 17:09:35"
"15432","1",NULL,"231","NG (OUT)","RSSD","48","2018-06-22 08:20:48","42336",NULL,NULL,NULL,NULL,NULL," 42336,1,48,231,22/6/2018 8:20:48",NULL,NULL,"2018-07-02 17:09:35"
"15433","1",NULL,"152","NG (OUT)","RSSD","48","2018-06-22 08:22:48","42337",NULL,NULL,NULL,NULL,NULL," 42337,1,48,152,22/6/2018 8:22:48",NULL,NULL,"2018-07-02 17:09:36"
